value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
PubChem,45664,45664,0,100.0,100.0,100.0,
TOTAL_RECORDS,45664,45664,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,45664,45664,0,100.0,100.0,100.0,
