value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Piperidine alkaloids,3,3,0,100.0,0.01932491625869621,0.01932491625869621,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Polyamines,97,97,0,100.0,0.6248389590311775,0.6248389590311775,
Pregnane steroids,90,90,0,100.0,0.5797474877608864,0.5797474877608864,
Purine alkaloids,282,282,0,100.0,1.8165421283174439,1.8165421283174439,
Purine nucleos(t)ides,966,966,0,100.0,6.22262303530018,6.22262303530018,
Pyrazine and Piperazine alkaloids,73,73,0,100.0,0.47023962896160787,0.47023962896160787,
Pyridine alkaloids,461,461,0,100.0,2.969595465086318,2.969595465086318,
Pyrimidine nucleos(t)ides,337,337,0,100.0,2.1708322597268745,2.1708322597268745,
Pyrrolidine alkaloids,9,9,0,100.0,0.05797474877608864,0.05797474877608864,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Quinazoline alkaloids,40,40,0,100.0,0.2576655501159495,0.2576655501159495,
Quinoline alkaloids,18,18,0,100.0,0.11594949755217727,0.11594949755217727,LOW_TOTAL_SUPPORT
Quinolizidine alkaloids,7,7,0,100.0,0.04509147127029116,0.04509147127029116,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Simple coumarins,50,50,0,100.0,0.32208193764493687,0.32208193764493687,
Simple indole alkaloids,14,14,0,100.0,0.09018294254058232,0.09018294254058232,LOW_TOTAL_SUPPORT
Simple phenolic acids,149,149,0,100.0,0.9598041741819118,0.9598041741819118,
Sphingoid bases,24,24,0,100.0,0.1545993300695697,0.1545993300695697,LOW_TOTAL_SUPPORT
Steroidal alkaloids,7,7,0,100.0,0.04509147127029116,0.04509147127029116,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Tripeptides,7,7,0,100.0,0.04509147127029116,0.04509147127029116,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Tropolones and derivatives (Shikimate),7,7,0,100.0,0.04509147127029116,0.04509147127029116,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Tylosins,1,1,0,100.0,0.006441638752898738,0.006441638752898738,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Unsaturated fatty acids,24,24,0,100.0,0.1545993300695697,0.1545993300695697,LOW_TOTAL_SUPPORT
Wax monoesters,83,83,0,100.0,0.5346560164905952,0.5346560164905952,
p-Terphenyls,5,5,0,100.0,0.03220819376449369,0.03220819376449369,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
pteridine alkaloids,49,49,0,100.0,0.31564029889203815,0.31564029889203815,
TOTAL_RECORDS,15524,15524,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,15566,15566,0,100.0,100.27054882762174,100.27054882762174,
