value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Penicillins,27,27,0,100.0,0.0668399554400297,0.0668399554400297,LOW_TOTAL_SUPPORT
Phenanthrenes,6,6,0,100.0,0.014853323431117713,0.014853323431117713,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Phenazine alkaloids,359,359,0,100.0,0.8887238519618765,0.8887238519618765,
Phenoxazine alkaloids,18,18,0,100.0,0.04455997029335314,0.04455997029335314,LOW_TOTAL_SUPPORT
Phenylalanine-derived alkaloids,893,893,0,100.0,2.210669637331353,2.210669637331353,
Phenylethylamines,578,578,0,100.0,1.430870157197673,1.430870157197673,
Phthalide derivatives,7,7,0,100.0,0.017328877336303998,0.017328877336303998,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Piperidine alkaloids,2094,2094,0,100.0,5.183809877460082,5.183809877460082,
Polyamines,138,138,0,100.0,0.3416264389157074,0.3416264389157074,
Pregnane steroids,1181,1181,0,100.0,2.923629162025003,2.923629162025003,
Prostaglandins,55,55,0,100.0,0.1361554647852457,0.1361554647852457,
Protoberberine alkaloids,9,9,0,100.0,0.02227998514667657,0.02227998514667657,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Pterocarpan,8,8,0,100.0,0.019804431241490283,0.019804431241490283,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Purine alkaloids,654,654,0,100.0,1.6190122539918306,1.6190122539918306,
Purine nucleos(t)ides,178,178,0,100.0,0.4406485951231588,0.4406485951231588,
Pyrazine and Piperazine alkaloids,108,108,0,100.0,0.2673598217601188,0.2673598217601188,
Pyridine alkaloids,13995,13995,0,100.0,34.64537690308207,34.64537690308207,
Pyrimidine nucleos(t)ides,385,385,0,100.0,0.9530882534967198,0.9530882534967198,
Pyrrole alkaloids,28,28,0,100.0,0.06931550934521599,0.06931550934521599,LOW_TOTAL_SUPPORT
Pyrrolidine alkaloids,580,580,0,100.0,1.4358212650080455,1.4358212650080455,
Pyrrolizidine alkaloids,30,30,0,100.0,0.07426661715558856,0.07426661715558856,
Pyrroloquinoline alkaloids,39,39,0,100.0,0.09654660230226512,0.09654660230226512,
Quinazoline alkaloids,901,901,0,100.0,2.230474068572843,2.230474068572843,
Quinoline alkaloids,662,662,0,100.0,1.638816685233321,1.638816685233321,
Quinolizidine alkaloids,826,826,0,100.0,2.0448075256838716,2.0448075256838716,
Simple amide alkaloids,215,215,0,100.0,0.5322440896150513,0.5322440896150513,
Simple coumarins,271,271,0,100.0,0.6708751083054834,0.6708751083054834,
Simple indole alkaloids,633,633,0,100.0,1.5670256219829186,1.5670256219829186,
Simple oxindole alkaloids,11,11,0,100.0,0.02723109295704914,0.02723109295704914,LOW_TOTAL_SUPPORT
Simple phenolic acids,385,385,0,100.0,0.9530882534967198,0.9530882534967198,
Steroidal alkaloids,39,39,0,100.0,0.09654660230226512,0.09654660230226512,
Strychnos type,2,2,0,100.0,0.004951107810372571,0.004951107810372571,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Terpenoid alkaloids,36,36,0,100.0,0.08911994058670628,0.08911994058670628,
Tetracyclic diterpenoids,1,1,0,100.0,0.0024755539051862854,0.0024755539051862854,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Tetracyclines,1,1,0,100.0,0.0024755539051862854,0.0024755539051862854,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Thiazole alkaloids,42,42,0,100.0,0.10397326401782399,0.10397326401782399,
Tripeptides,227,227,0,100.0,0.5619507364772869,0.5619507364772869,
Tropane alkaloids,191,191,0,100.0,0.47283079589058047,0.47283079589058047,
p-Terphenyls,35,35,0,100.0,0.08664438668151998,0.08664438668151998,
pteridine alkaloids,105,105,0,100.0,0.25993316004455996,0.25993316004455996,
TOTAL_RECORDS,40395,40395,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,40647,40647,0,100.0,100.62383958410695,100.62383958410695,
