atom_count,record_count,percent_of_profiled_records,contains_target
0,333,0.060935329865082224,false
1,274,0.050138980129226816,true
2,862,0.15773649953063326,true
3,1270,0.23239600278875203,true
4,2382,0.43587974696284043,true
5,3656,0.6690077056658877,true
6,6813,1.246703911023439,true
7,6753,1.2357245723090098,true
8,6956,1.2728713349594956,true
9,9105,1.6661146499146358,true
10,33097,6.056386223857737,true
11,8570,1.5682155463776417,true
12,9899,1.811407898902249,true
13,8618,1.576999017349185,true
14,11154,2.041059067012394,true
15,66790,12.221833878945471,true
16,22871,4.185140928961848,true
17,18480,3.381636324044203,true
18,19316,3.5346151101319165,true
19,18183,3.3272885974077777,true
20,39334,7.197688483222656,true
21,30036,5.496256960443272,true
22,17890,3.2736728266856487,true
23,9929,1.8168975682594637,true
24,10402,1.903451355124881,true
25,10918,1.9978736680689724,true
26,9295,1.7008825558436615,true
27,16372,2.995895557210589,true
28,13094,2.3960576854456055,true
29,16127,2.951063257460003,true
30,30192,5.524803241100789,true
31,6420,1.1747892424439277,true
32,7534,1.3786389645751636,true
33,4565,0.8353446871894906,true
34,4909,0.8982928958188849,true
35,6480,1.1857685811583567,true
36,4811,0.8803599759186505,true
37,3919,0.7171338070308025,true
38,3153,0.576964249443256,true
39,2742,0.5017557792494157,true
40,7551,1.3817497772109186,true
41,3267,0.5978249930006716,true
42,3404,0.6228944830652849,true
43,1701,0.31126425255406864,true
44,1534,0.2807050931322407,true
45,2473,0.4525317440130581,true
46,1591,0.29113546491094844,true
47,1827,0.33432086385437004,true
48,2459,0.44996989831302464,true
49,869,0.15901742238065003,true
50,1124,0.20567961191697423,true
51,1192,0.21812286245999402,true
52,1102,0.2016538543883502,true
53,1189,0.21757389552427256,true
54,1280,0.23422589257449025,true
55,1038,0.18994255975962568,true
56,1074,0.1965301629882832,true
57,660,0.12077272585872152,true
58,743,0.13596081108034863,true
59,788,0.14419531511617054,true
60,752,0.137607711887513,true
61,459,0.08399194116538361,true
62,471,0.08618780890826945,true
63,435,0.07960020567961192,true
64,327,0.0598373959936393,true
65,238,0.04355137690056928,true
66,222,0.04062355324338815,true
67,141,0.02580144597890869,true
68,330,0.06038636292936076,true
69,139,0.025435468021761047,true
70,116,0.021226721514563177,true
71,105,0.019213842750251155,true
72,147,0.02689937985035161,true
73,72,0.013175206457315077,true
74,70,0.012809228500167434,true
75,238,0.04355137690056928,true
76,147,0.02689937985035161,true
77,61,0.01116232769300305,true
78,79,0.01445612930733182,true
79,49,0.008966459950117203,true
80,50,0.009149448928691024,true
81,67,0.012260261564445972,true
82,361,0.0660590212651492,true
83,62,0.011345316671576872,true
84,37,0.006770592207231358,true
85,37,0.006770592207231358,true
86,35,0.006404614250083717,true
87,35,0.006404614250083717,true
88,50,0.009149448928691024,true
89,51,0.009332437907264846,true
90,43,0.007868526078674281,true
91,35,0.006404614250083717,true
92,36,0.006587603228657538,true
93,21,0.0038427685500502305,true
94,34,0.006221625271509897,true
95,18,0.003293801614328769,true
96,20,0.00365977957147641,true
97,17,0.0031108126357549484,true
98,28,0.005123691400066974,true
99,10,0.001829889785738205,true
100,11,0.0020128787643120256,true
101,10,0.001829889785738205,true
102,24,0.004391735485771692,true
103,16,0.002927823657181128,true
104,14,0.002561845700033487,true
105,7,0.0012809228500167435,true
106,9,0.0016469008071643846,true
107,16,0.002927823657181128,true
108,9,0.0016469008071643846,true
109,7,0.0012809228500167435,true
110,7,0.0012809228500167435,true
111,5,0.0009149448928691025,true
112,6,0.001097933871442923,true
113,17,0.0031108126357549484,true
114,4,0.000731955914295282,true
115,2,0.000365977957147641,true
116,19,0.0034767905929025894,true
117,4,0.000731955914295282,true
118,6,0.001097933871442923,true
119,6,0.001097933871442923,true
120,15,0.0027448346786073077,true
121,20,0.00365977957147641,true
122,3,0.0005489669357214615,true
123,24,0.004391735485771692,true
124,6,0.001097933871442923,true
125,3,0.0005489669357214615,true
126,2,0.000365977957147641,true
127,11,0.0020128787643120256,true
128,1,0.0001829889785738205,true
129,27,0.004940702421493154,true
130,3,0.0005489669357214615,true
131,12,0.002195867742885846,true
132,1,0.0001829889785738205,true
133,5,0.0009149448928691025,true
134,2,0.000365977957147641,true
135,3,0.0005489669357214615,true
136,2,0.000365977957147641,true
137,3,0.0005489669357214615,true
138,1,0.0001829889785738205,true
139,1,0.0001829889785738205,true
140,2,0.000365977957147641,true
141,3,0.0005489669357214615,true
142,6,0.001097933871442923,true
143,2,0.000365977957147641,true
144,4,0.000731955914295282,true
146,1,0.0001829889785738205,true
148,2,0.000365977957147641,true
149,1,0.0001829889785738205,true
152,3,0.0005489669357214615,true
154,1,0.0001829889785738205,true
155,2,0.000365977957147641,true
157,4,0.000731955914295282,true
159,2,0.000365977957147641,true
164,38,0.006953581185805179,true
173,2,0.000365977957147641,true
176,4,0.000731955914295282,true
177,1,0.0001829889785738205,true
179,1,0.0001829889785738205,true
184,8,0.001463911828590564,true
188,2,0.000365977957147641,true
195,1,0.0001829889785738205,true
196,3,0.0005489669357214615,true
197,1,0.0001829889785738205,true
202,5,0.0009149448928691025,true
205,2,0.000365977957147641,true
219,2,0.000365977957147641,true
228,14,0.002561845700033487,true
273,1,0.0001829889785738205,true
281,1,0.0001829889785738205,true
291,2,0.000365977957147641,true
299,1,0.0001829889785738205,true
