atom_count,record_count,percent_of_formula_records,contains_target
1,20548039,18.624039739427083,true
2,28630500,25.949705943212738,true
3,23882318,21.64611618177456,true
4,16487214,14.943446852930276,true
5,9197239,8.336062853930178,true
6,5086119,4.60988429968695,true
7,2341321,2.122093273560322,true
8,1392258,1.26189503142053,true
9,622470,0.5641855174890985,true
10,429549,0.38932852161859166,true
11,208875,0.1893171557915007,true
12,282466,0.2560175211384897,true
13,118707,0.10759196463215642,true
14,124321,0.11268030221498579,true
15,103930,0.09419859725391104,true
16,113451,0.10282810600455558,true
17,61385,0.05563726443213056,true
18,83196,0.07540600882455867,true
19,47608,0.04315026285061288,true
20,68609,0.06218485094769154,true
21,48307,0.04378381254252555,true
22,41720,0.03781358103948012,true
23,33071,0.029974423263582142,true
24,52022,0.047150961477369,true
25,31752,0.028778926777698288,true
26,27302,0.024745598982259975,true
27,23416,0.02122346149617609,true
28,25752,0.023340731997332023,true
29,17008,0.015415469470744913,true
30,24735,0.02241895798205994,true
31,14883,0.013489442152698528,true
32,17620,0.015970165338342276,true
33,11977,0.010855543147407798,true
34,11297,0.010239214405632954,true
35,11167,0.010121386852058352,true
36,12655,0.011470059157589186,true
37,7527,0.006822215351969483,true
38,7253,0.00657387112366609,true
39,6131,0.005556928699737598,true
40,8184,0.00741769768041959,true
41,4811,0.004360525848057019,true
42,6440,0.005836995730926461,true
43,4315,0.003910968412880075,true
44,4802,0.00435236855588647,true
45,3960,0.0035892085550417365,true
46,3311,0.003000977152965452,true
47,2607,0.0023628956320691434,true
48,3621,0.0032819505499510427,true
49,2363,0.002141742377667582,true
50,2620,0.0023746783874266037,true
51,2055,0.0018625817122754468,true
52,2083,0.0018879599545838228,true
53,1668,0.0015118181489418225,true
54,1802,0.0016332711657033358,true
55,1647,0.0014927844672105405,true
56,1747,0.001583421046883312,true
57,1228,0.0011130171983816295,true
58,1120,0.0010151296923350366,true
59,886,0.0008030400959007522,true
60,1340,0.001214530167615133,true
61,810,0.0007341562953494461,true
62,811,0.0007350626611461738,true
63,766,0.0006942762002934269,true
64,771,0.0006988080292770655,true
65,622,0.0005637595255646365,true
66,617,0.0005592276965809979,true
67,524,0.00047493567748532067,true
68,515,0.00046677838531477135,true
69,483,0.00043777467981948455,true
70,508,0.00046043382473767735,true
71,309,0.0002800670311888628,true
72,594,0.0005383812832562606,true
73,285,0.0002583142520673977,true
74,349,0.0003163216630579712,true
75,374,0.00033898080797616407,true
76,265,0.00024018693613284348,true
77,224,0.00020302593846700733,true
78,358,0.00032447895522852064,true
79,250,0.00022659144918192782,true
80,300,0.0002719097390183134,true
81,169,0.0001531758196469832,true
82,187,0.00016949040398808203,true
83,124,0.0001123893587942362,true
84,257,0.00023293600975902182,true
85,139,0.00012598484574515185,true
86,113,0.00010241933503023138,true
87,114,0.00010332570082695909,true
88,144,0.00013051667472879043,true
89,81,0.00007341562953494461,true
90,175,0.00015861401442734946,true
91,99,0.00008973021387604342,true
92,81,0.00007341562953494461,true
93,75,0.00006797743475457836,true
94,77,0.00006979016634803377,true
95,63,0.00005710104519384581,true
96,75,0.00006797743475457836,true
97,54,0.00004894375302329642,true
98,57,0.000051662850413479546,true
99,70,0.00006344560577093978,true
100,70,0.00006344560577093978,true
101,38,0.00003444190027565303,true
102,46,0.00004169282664947472,true
103,31,0.00002809733969855905,true
104,30,0.000027190973901831338,true
105,28,0.000025378242308375916,true
106,27,0.00002447187651164821,true
107,26,0.000023565510714920494,true
108,31,0.00002809733969855905,true
109,20,0.000018127315934554225,true
110,23,0.00002084641332473736,true
111,29,0.00002628460810510363,true
112,23,0.00002084641332473736,true
113,22,0.000019940047528009647,true
114,24,0.000021752779121465072,true
115,18,0.000016314584341098803,true
116,22,0.000019940047528009647,true
117,10,9.063657967277113e-6,true
118,17,0.000015408218544371092,true
119,13,0.000011782755357460247,true
120,16,0.000014501852747643381,true
121,8,7.250926373821691e-6,true
122,11,9.970023764004823e-6,true
123,7,6.344560577093979e-6,true
124,10,9.063657967277113e-6,true
125,8,7.250926373821691e-6,true
126,19,0.000017220950137826514,true
127,9,8.157292170549402e-6,true
128,4,3.6254631869108454e-6,true
129,5,4.531828983638556e-6,true
130,7,6.344560577093979e-6,true
131,6,5.438194780366268e-6,true
132,10,9.063657967277113e-6,true
133,8,7.250926373821691e-6,true
134,5,4.531828983638556e-6,true
135,14,0.000012689121154187958,true
136,10,9.063657967277113e-6,true
137,4,3.6254631869108454e-6,true
138,7,6.344560577093979e-6,true
139,5,4.531828983638556e-6,true
140,6,5.438194780366268e-6,true
141,6,5.438194780366268e-6,true
142,4,3.6254631869108454e-6,true
143,5,4.531828983638556e-6,true
144,4,3.6254631869108454e-6,true
145,8,7.250926373821691e-6,true
146,4,3.6254631869108454e-6,true
147,3,2.719097390183134e-6,true
148,4,3.6254631869108454e-6,true
149,7,6.344560577093979e-6,true
150,7,6.344560577093979e-6,true
151,4,3.6254631869108454e-6,true
152,3,2.719097390183134e-6,true
153,6,5.438194780366268e-6,true
154,6,5.438194780366268e-6,true
155,6,5.438194780366268e-6,true
156,4,3.6254631869108454e-6,true
157,4,3.6254631869108454e-6,true
158,6,5.438194780366268e-6,true
159,3,2.719097390183134e-6,true
160,1,9.063657967277113e-7,true
161,4,3.6254631869108454e-6,true
162,4,3.6254631869108454e-6,true
163,3,2.719097390183134e-6,true
164,5,4.531828983638556e-6,true
165,6,5.438194780366268e-6,true
166,4,3.6254631869108454e-6,true
167,5,4.531828983638556e-6,true
168,4,3.6254631869108454e-6,true
169,5,4.531828983638556e-6,true
170,5,4.531828983638556e-6,true
171,4,3.6254631869108454e-6,true
172,6,5.438194780366268e-6,true
173,2,1.8127315934554227e-6,true
174,2,1.8127315934554227e-6,true
175,5,4.531828983638556e-6,true
176,5,4.531828983638556e-6,true
178,2,1.8127315934554227e-6,true
179,4,3.6254631869108454e-6,true
180,1,9.063657967277113e-7,true
181,1,9.063657967277113e-7,true
183,2,1.8127315934554227e-6,true
184,2,1.8127315934554227e-6,true
185,4,3.6254631869108454e-6,true
186,3,2.719097390183134e-6,true
188,2,1.8127315934554227e-6,true
189,2,1.8127315934554227e-6,true
190,1,9.063657967277113e-7,true
191,2,1.8127315934554227e-6,true
193,2,1.8127315934554227e-6,true
194,2,1.8127315934554227e-6,true
195,1,9.063657967277113e-7,true
196,3,2.719097390183134e-6,true
197,3,2.719097390183134e-6,true
199,3,2.719097390183134e-6,true
201,4,3.6254631869108454e-6,true
202,1,9.063657967277113e-7,true
203,3,2.719097390183134e-6,true
204,1,9.063657967277113e-7,true
205,3,2.719097390183134e-6,true
206,1,9.063657967277113e-7,true
207,1,9.063657967277113e-7,true
208,3,2.719097390183134e-6,true
209,2,1.8127315934554227e-6,true
210,1,9.063657967277113e-7,true
211,3,2.719097390183134e-6,true
212,2,1.8127315934554227e-6,true
213,3,2.719097390183134e-6,true
214,2,1.8127315934554227e-6,true
215,3,2.719097390183134e-6,true
217,3,2.719097390183134e-6,true
218,1,9.063657967277113e-7,true
219,1,9.063657967277113e-7,true
222,2,1.8127315934554227e-6,true
223,1,9.063657967277113e-7,true
224,2,1.8127315934554227e-6,true
225,2,1.8127315934554227e-6,true
227,2,1.8127315934554227e-6,true
228,1,9.063657967277113e-7,true
229,2,1.8127315934554227e-6,true
230,2,1.8127315934554227e-6,true
231,3,2.719097390183134e-6,true
232,2,1.8127315934554227e-6,true
233,2,1.8127315934554227e-6,true
234,1,9.063657967277113e-7,true
235,2,1.8127315934554227e-6,true
236,3,2.719097390183134e-6,true
237,4,3.6254631869108454e-6,true
238,4,3.6254631869108454e-6,true
239,2,1.8127315934554227e-6,true
240,1,9.063657967277113e-7,true
241,2,1.8127315934554227e-6,true
242,3,2.719097390183134e-6,true
243,1,9.063657967277113e-7,true
244,1,9.063657967277113e-7,true
248,1,9.063657967277113e-7,true
260,1,9.063657967277113e-7,true
270,1,9.063657967277113e-7,true
272,1,9.063657967277113e-7,true
277,1,9.063657967277113e-7,true
300,2,1.8127315934554227e-6,true
304,1,9.063657967277113e-7,true
308,1,9.063657967277113e-7,true
309,1,9.063657967277113e-7,true
312,1,9.063657967277113e-7,true
314,1,9.063657967277113e-7,true
315,1,9.063657967277113e-7,true
334,1,9.063657967277113e-7,true
339,1,9.063657967277113e-7,true
363,1,9.063657967277113e-7,true
367,1,9.063657967277113e-7,true
380,1,9.063657967277113e-7,true
386,1,9.063657967277113e-7,true
393,2,1.8127315934554227e-6,true
397,1,9.063657967277113e-7,true
402,2,1.8127315934554227e-6,true
407,1,9.063657967277113e-7,true
411,1,9.063657967277113e-7,true
416,1,9.063657967277113e-7,true
439,3,2.719097390183134e-6,true
441,3,2.719097390183134e-6,true
442,2,1.8127315934554227e-6,true
448,1,9.063657967277113e-7,true
457,1,9.063657967277113e-7,true
463,1,9.063657967277113e-7,true
464,1,9.063657967277113e-7,true
466,1,9.063657967277113e-7,true
475,1,9.063657967277113e-7,true
478,1,9.063657967277113e-7,true
482,1,9.063657967277113e-7,true
509,1,9.063657967277113e-7,true
534,1,9.063657967277113e-7,true
595,1,9.063657967277113e-7,true
650,1,9.063657967277113e-7,true
