value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
2-pyrone derivatives,10,10,0,100.0,1.9455252918287937,1.9455252918287937,LOW_TOTAL_SUPPORT
Aminoacids,1,1,0,100.0,0.19455252918287938,0.19455252918287938,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Androstane steroids,3,3,0,100.0,0.5836575875486382,0.5836575875486382,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Carboline alkaloids,1,1,0,100.0,0.19455252918287938,0.19455252918287938,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cephalosporins,2,2,0,100.0,0.38910505836575876,0.38910505836575876,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Chalcones,3,3,0,100.0,0.5836575875486382,0.5836575875486382,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cholane steroids,23,23,0,100.0,4.474708171206226,4.474708171206226,LOW_TOTAL_SUPPORT
Flavanones,12,12,0,100.0,2.3346303501945527,2.3346303501945527,LOW_TOTAL_SUPPORT
Fusidane triterpenoids,83,83,0,100.0,16.147859922178988,16.147859922178988,
Monacolins and Monacolin derivatives,2,2,0,100.0,0.38910505836575876,0.38910505836575876,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Naphthoquinones,23,23,0,100.0,4.474708171206226,4.474708171206226,LOW_TOTAL_SUPPORT
Open-chain polyketides,5,5,0,100.0,0.9727626459143969,0.9727626459143969,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Oxygenated hydrocarbons,20,20,0,100.0,3.8910505836575875,3.8910505836575875,LOW_TOTAL_SUPPORT
Penicillins,4,4,0,100.0,0.7782101167315175,0.7782101167315175,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Phenanthrenes,2,2,0,100.0,0.38910505836575876,0.38910505836575876,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Phenylethylamines,17,17,0,100.0,3.3073929961089497,3.3073929961089497,LOW_TOTAL_SUPPORT
Polyamines,88,88,0,100.0,17.120622568093385,17.120622568093385,
Polyether ionophores,134,134,0,100.0,26.07003891050584,26.07003891050584,
Pregnane steroids,1,1,0,100.0,0.19455252918287938,0.19455252918287938,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Purine nucleos(t)ides,68,68,0,100.0,13.229571984435799,13.229571984435799,
Pyridine alkaloids,7,7,0,100.0,1.3618677042801557,1.3618677042801557,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Quinoline alkaloids,2,2,0,100.0,0.38910505836575876,0.38910505836575876,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Simple amide alkaloids,3,3,0,100.0,0.5836575875486382,0.5836575875486382,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Simple coumarins,5,5,0,100.0,0.9727626459143969,0.9727626459143969,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
TOTAL_RECORDS,514,514,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,519,519,0,100.0,100.9727626459144,100.9727626459144,
