atom_count,record_count,percent_of_profiled_records,contains_target
0,273,0.036951013513513514,false
1,97,0.01312911469161469,true
2,264,0.03573284823284824,true
3,631,0.08540692134442134,true
4,1181,0.15985035516285517,true
5,1975,0.2673196032571033,true
6,5413,0.7326587404712405,true
7,3682,0.4983649514899515,true
8,4896,0.6626819126819127,true
9,5955,0.8060193607068608,true
10,11056,1.4964483714483714,true
11,9054,1.2254742723492722,true
12,10726,1.4517823111573112,true
13,10716,1.4504287941787941,true
14,13483,1.8249469421344422,true
15,33656,4.555396742896743,true
16,21649,2.930228906791407,true
17,23005,3.113765809078309,true
18,24207,3.2764585498960495,true
19,28199,3.816782527720028,true
20,48738,6.5967710498960495,true
21,36747,4.973768840956341,true
22,34143,4.62131301975052,true
23,26819,3.629997184684685,true
24,26520,3.589527027027027,true
25,25056,3.391372141372141,true
26,23782,3.2189340783090783,true
27,24332,3.293377512127512,true
28,20795,2.814638556826057,true
29,17870,2.4187348406098406,true
30,26142,3.538364085239085,true
31,12905,1.7467136607761606,true
32,13163,1.7816343988218988,true
33,9747,1.319272998960499,true
34,8837,1.196102953915454,true
35,8977,1.2150521916146917,true
36,9056,1.2257449757449757,true
37,7015,0.9494921604296604,true
38,6187,0.8374209546084546,true
39,6036,0.8169828482328482,true
40,7282,0.9856310637560638,true
41,6500,0.8797860360360361,true
42,7078,0.9580193173943173,true
43,5503,0.7448403932778932,true
44,4874,0.6597041753291754,true
45,5774,0.7815207033957035,true
46,4878,0.6602455821205822,true
47,5533,0.7489009442134442,true
48,6008,0.8131930006930008,true
49,3967,0.5369401853776854,true
50,4217,0.5707781098406098,true
51,4194,0.5676650207900208,true
52,4131,0.5591378638253639,true
53,4469,0.6048867376992377,true
54,4559,0.6170683905058905,true
55,4452,0.6025857588357588,true
56,3774,0.5108173076923077,true
57,4658,0.6304682085932086,true
58,3243,0.43894555613305614,true
59,5072,0.6865038115038115,true
60,2839,0.3842634702009702,true
61,4713,0.6379125519750519,true
62,2109,0.2854567307692307,true
63,4240,0.5738911988911989,true
64,1461,0.19774883056133055,true
65,3344,0.4526160776160776,true
66,1172,0.15863218988218988,true
67,2203,0.29817979036729036,true
68,1018,0.13778802841302842,true
69,1455,0.1969367203742204,true
