value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Fatty acyls,4,4,0,100.0,16.0,16.0,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Oligopeptides,2,2,0,100.0,8.0,8.0,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Peptide alkaloids,3,3,0,100.0,12.0,12.0,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Small peptides,16,16,0,100.0,64.0,64.0,LOW_TOTAL_SUPPORT
TOTAL_RECORDS,25,25,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,25,25,0,100.0,100.0,100.0,
