value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Orbitrap,12,12,0,100.0,48.0,48.0,LOW_TOTAL_SUPPORT
Other,5,5,0,100.0,20.0,20.0,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
TimeOfFlight,8,8,0,100.0,32.0,32.0,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
TOTAL_RECORDS,25,25,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,25,25,0,100.0,100.0,100.0,
