atom_count,record_count,percent_of_profiled_records,contains_target
0,737501,99.82201251732502,false
1,889,0.1203276593901594,true
2,57,0.007715046777546778,true
3,236,0.03194300069300069,true
4,26,0.003519144144144144,true
5,26,0.003519144144144144,true
6,55,0.0074443433818433815,true
7,3,0.0004060550935550936,true
8,3,0.0004060550935550936,true
9,8,0.0010828135828135827,true
10,4,0.0005414067914067914,true
13,1,0.00013535169785169784,true
14,1,0.00013535169785169784,true
16,1,0.00013535169785169784,true
17,5,0.0006767584892584893,true
