value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
PubChem,124589269,14946,124574323,0.011996217748095143,100.0,100.0,
TOTAL_RECORDS,124589269,14946,124574323,0.011996217748095143,100.0,100.0,
TOTAL_ASSIGNMENTS,124589269,14946,124574323,0.011996217748095143,100.0,100.0,
