value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Lotus,276518,63410,213108,22.931599389551494,100.0,100.0,
TOTAL_RECORDS,276518,63410,213108,22.931599389551494,100.0,100.0,
TOTAL_ASSIGNMENTS,276518,63410,213108,22.931599389551494,100.0,100.0,
