value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
PubChem,124589269,7,124589262,5.618461410187742e-6,100.0,100.0,LOW_TARGET_SUPPORT
TOTAL_RECORDS,124589269,7,124589262,5.618461410187742e-6,100.0,100.0,
TOTAL_ASSIGNMENTS,124589269,7,124589262,5.618461410187742e-6,100.0,100.0,
