value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
3-HYDROXY-ACYL-AMIDES-LIBRARY,2,2,0,100.0,0.0035722578455712932,0.0035722578455712932,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
BERKELEY-LAB,240,240,0,100.0,0.4286709414685552,0.4286709414685552,
BILELIB19,551,551,0,100.0,0.9841570364548913,0.9841570364548913,
BIRMINGHAM-UHPLC-MS-POS,85,85,0,100.0,0.15182095843677998,0.15182095843677998,
BMDMS-NP,2839,2839,0,100.0,5.0708200117884505,5.0708200117884505,
CMMC-FOOD-BIOMARKERS,71,71,0,100.0,0.12681515351778092,0.12681515351778092,
DEREPLICATOR_IDENTIFIED_LIBRARY,17,17,0,100.0,0.030364191687355994,0.030364191687355994,LOW_TOTAL_SUPPORT
DMIM-DRUG-METABOLITE-LIBRARY,424,424,0,100.0,0.7573186632611142,0.7573186632611142,
ECG-ACYL-AMIDES-C4-C24-LIBRARY,19,19,0,100.0,0.033936449532927286,0.033936449532927286,LOW_TOTAL_SUPPORT
ECRFS_DB,16,16,0,100.0,0.028578062764570346,0.028578062764570346,LOW_TOTAL_SUPPORT
ELIXDB-LICHEN-DATABASE,2,2,0,100.0,0.0035722578455712932,0.0035722578455712932,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
GNPS-ALKYLAMINES-BILE-ACIDS-LIBRARY,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
GNPS-ALKYLAMINES-LIBRARY,302,302,0,100.0,0.5394109346812652,0.5394109346812652,
GNPS-COLLECTIONS-PESTICIDES-POSITIVE,23,23,0,100.0,0.04108096522406987,0.04108096522406987,LOW_TOTAL_SUPPORT
GNPS-IIMN-PROPOGATED,17,17,0,100.0,0.030364191687355994,0.030364191687355994,LOW_TOTAL_SUPPORT
GNPS-ION-MOBILITY-LIBRARY,2062,2062,0,100.0,3.682997838784004,3.682997838784004,
GNPS-LIBRARY,282,282,0,100.0,0.5036883562255523,0.5036883562255523,
GNPS-MSMLS,40,40,0,100.0,0.07144515691142587,0.07144515691142587,
