value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Eudesmane sesquiterpenoids,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Farnesane sesquiterpenoids,3,3,0,100.0,0.00535838676835694,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Fatty acyl CoAs,57,57,0,100.0,0.10180934859878187,0.10180934859878187,
Fatty alcohols,87,87,0,100.0,0.15539321628235125,0.15539321628235125,
Fatty aldehydes,13,13,0,100.0,0.023219675996213406,0.023219675996213406,LOW_TOTAL_SUPPORT
Flavanones,58,58,0,100.0,0.1035954775215675,0.1035954775215675,
Flavans,5,5,0,100.0,0.008930644613928234,0.008930644613928234,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Flavones,19,19,0,100.0,0.033936449532927286,0.033936449532927286,LOW_TOTAL_SUPPORT
Flavonols,3,3,0,100.0,0.00535838676835694,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Fukinane sesquiterpenoids,8,8,0,100.0,0.014289031382285173,0.014289031382285173,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Furans,144,144,0,100.0,0.25720256488113313,0.25720256488113313,
Furocoumarins,13,13,0,100.0,0.023219675996213406,0.023219675996213406,LOW_TOTAL_SUPPORT
Glucosinolates,259,259,0,100.0,0.4626073910014825,0.4626073910014825,
Glycerophosphocholines,22,22,0,100.0,0.039294836301284226,0.039294836301284226,LOW_TOTAL_SUPPORT
Glycerophosphoethanolamines,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Guaiane sesquiterpenoids,25,25,0,100.0,0.04465322306964117,0.04465322306964117,LOW_TOTAL_SUPPORT
Halogenated hydrocarbons,3,3,0,100.0,0.00535838676835694,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Hapalindole alkaloids,3,3,0,100.0,0.00535838676835694,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Himachalane sesquiterpenoids,8,8,0,100.0,0.014289031382285173,0.014289031382285173,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Hydrocarbons,85,85,0,100.0,0.15182095843677998,0.15182095843677998,
Hydroxy fatty acids,3,3,0,100.0,0.00535838676835694,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Iboga type,68,68,0,100.0,0.12145676674942397,0.12145676674942397,
Illudalane sesquiterpenoids,5,5,0,100.0,0.008930644613928234,0.008930644613928234,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Imidazole alkaloids,1338,1338,0,100.0,2.3898404986871955,2.3898404986871955,
"Indole diketopiperazine alkaloids (L-Trp, L-Ala)",24,24,0,100.0,0.04286709414685552,0.04286709414685552,LOW_TOTAL_SUPPORT
Indolizidine alkaloids,164,164,0,100.0,0.29292514333684605,0.29292514333684605,
Iridoids monoterpenoids,117,117,0,100.0,0.20897708396592066,0.20897708396592066,
Isocoumarins,8,8,0,100.0,0.014289031382285173,0.014289031382285173,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Isoflavones,6,6,0,100.0,0.01071677353671388,0.01071677353671388,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Isoindole alkaloids,27,27,0,100.0,0.048225480915212456,0.048225480915212456,LOW_TOTAL_SUPPORT
Isoquinoline alkaloids,1042,1042,0,100.0,1.8611463375426438,1.8611463375426438,
Lactones,8,8,0,100.0,0.014289031382285173,0.014289031382285173,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Linear diarylheptanoids,7,7,0,100.0,0.012502902459499525,0.012502902459499525,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Linear peptides,263,263,0,100.0,0.46975190669262507,0.46975190669262507,
Lipopeptides,3,3,0,100.0,0.00535838676835694,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Macrolide lactams,35,35,0,100.0,0.06251451229749763,0.06251451229749763,
Macrolide lactones,10,10,0,100.0,0.01786128922785647,0.01786128922785647,LOW_TOTAL_SUPPORT
Melithiazole and Myxothiazole derivatives,2,2,0,100.0,0.0035722578455712932,0.0035722578455712932,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Menthane monoterpenoids,201,201,0,100.0,0.35901191347991496,0.35901191347991496,
Merohemiterpenoids,34,34,0,100.0,0.06072838337471199,0.06072838337471199,
Microginins,3,3,0,100.0,0.00535838676835694,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Monocyclic monoterpenoids,64,64,0,100.0,0.11431225105828138,0.11431225105828138,
Morphinan alkaloids,2,2,0,100.0,0.0035722578455712932,0.0035722578455712932,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
N-acyl amines,101,101,0,100.0,0.18039902120135032,0.18039902120135032,
Naphthalenes and derivatives,5,5,0,100.0,0.008930644613928234,0.008930644613928234,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Naphthoquinones,83,83,0,100.0,0.14824870059120868,0.14824870059120868,
Neoflavonoids,23,23,0,100.0,0.04108096522406987,0.04108096522406987,LOW_TOTAL_SUPPORT
Neolignans,74,74,0,100.0,0.13217354028613784,0.13217354028613784,
Norkaurane diterpenoids,24,24,0,100.0,0.04286709414685552,0.04286709414685552,LOW_TOTAL_SUPPORT
Open-chain polyketides,47,47,0,100.0,0.08394805937092539,0.08394805937092539,
Other indole diketopiperazine alkaloids,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Oxazole alkaloids,15,15,0,100.0,0.0267919338417847,0.0267919338417847,LOW_TOTAL_SUPPORT
Oxygenated hydrocarbons,28,28,0,100.0,0.0500116098379981,0.0500116098379981,LOW_TOTAL_SUPPORT
Penicillins,755,755,0,100.0,1.3485273367031632,1.3485273367031632,
Phenanthrenes,71,71,0,100.0,0.12681515351778092,0.12681515351778092,
Phenazine alkaloids,798,798,0,100.0,1.425330880382946,1.425330880382946,
Phenethylisoquinoline alkaloids,1115,1115,0,100.0,1.991533748905996,1.991533748905996,
Phenoxazine alkaloids,12,12,0,100.0,0.02143354707342776,0.02143354707342776,LOW_TOTAL_SUPPORT
Phenylalanine-derived alkaloids,959,959,0,100.0,1.712897636951435,1.712897636951435,
Phenylethylamines,670,670,0,100.0,1.1967063782663834,1.1967063782663834,
Phosphosphingolipids,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Pinane monoterpenoids,38,38,0,100.0,0.06787289906585457,0.06787289906585457,
Piperidine alkaloids,6011,6011,0,100.0,10.73642095486452,10.73642095486452,
Podocarpane diterpenoids,9,9,0,100.0,0.01607516030507082,0.01607516030507082,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Polyamines,913,913,0,100.0,1.6307357065032952,1.6307357065032952,
Pregnane steroids,94,94,0,100.0,0.16789611874185079,0.16789611874185079,
Primary amides,98,98,0,100.0,0.17504063443299336,0.17504063443299336,
Prostaglandins,5,5,0,100.0,0.008930644613928234,0.008930644613928234,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Protoberberine alkaloids,36,36,0,100.0,0.06430064122028328,0.06430064122028328,
Pterocarpan,15,15,0,100.0,0.0267919338417847,0.0267919338417847,LOW_TOTAL_SUPPORT
Purine alkaloids,1127,1127,0,100.0,2.012967295979424,2.012967295979424,
Purine nucleos(t)ides,338,338,0,100.0,0.6037115759015486,0.6037115759015486,
Pyrazine and Piperazine alkaloids,378,378,0,100.0,0.6751567328129745,0.6751567328129745,
Pyridine alkaloids,15264,15264,0,100.0,27.263471877400107,27.263471877400107,
Pyrimidine nucleos(t)ides,134,134,0,100.0,0.23934127565327667,0.23934127565327667,
Pyrrole alkaloids,33,33,0,100.0,0.058942254451926336,0.058942254451926336,
Pyrrolidine alkaloids,375,375,0,100.0,0.6697983460446175,0.6697983460446175,
Pyrrolizidine alkaloids,182,182,0,100.0,0.3250754639469877,0.3250754639469877,
Pyrroloquinoline alkaloids,22,22,0,100.0,0.039294836301284226,0.039294836301284226,LOW_TOTAL_SUPPORT
Quinazoline alkaloids,1111,1111,0,100.0,1.9843892332148534,1.9843892332148534,
Quinoline alkaloids,935,935,0,100.0,1.6700305428045796,1.6700305428045796,
Quinolizidine alkaloids,1328,1328,0,100.0,2.371979209459339,2.371979209459339,
RiPPs-Amatoxins and Phallotoxins,21,21,0,100.0,0.03750870737849858,0.03750870737849858,LOW_TOTAL_SUPPORT
RiPPs-Bottromycins,7,7,0,100.0,0.012502902459499525,0.012502902459499525,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
RiPPs-Lanthipeptides,6,6,0,100.0,0.01071677353671388,0.01071677353671388,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Secoabietane diterpenoids,17,17,0,100.0,0.030364191687355994,0.030364191687355994,LOW_TOTAL_SUPPORT
Shikimic acids and derivatives,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Simple amide alkaloids,542,542,0,100.0,0.9680818761498206,0.9680818761498206,
Simple coumarins,379,379,0,100.0,0.6769428617357601,0.6769428617357601,
Simple cyclic polyketides,8,8,0,100.0,0.014289031382285173,0.014289031382285173,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Simple diketopiperazine alkaloids,14,14,0,100.0,0.02500580491899905,0.02500580491899905,LOW_TOTAL_SUPPORT
Simple indole alkaloids,1467,1467,0,100.0,2.6202511297265434,2.6202511297265434,
Simple oxindole alkaloids,14,14,0,100.0,0.02500580491899905,0.02500580491899905,LOW_TOTAL_SUPPORT
Simple phenolic acids,451,451,0,100.0,0.8055441441763267,0.8055441441763267,
Sphingoid bases,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Spirotetronate macrolides,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Steroidal alkaloids,19,19,0,100.0,0.033936449532927286,0.033936449532927286,LOW_TOTAL_SUPPORT
Streptogramins,3,3,0,100.0,0.00535838676835694,0.00535838676835694,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Terpenoid alkaloids,47,47,0,100.0,0.08394805937092539,0.08394805937092539,
Tetracyclic diterpenoids,77,77,0,100.0,0.1375319270544948,0.1375319270544948,
Thia fatty acids,73,73,0,100.0,0.13038741136335222,0.13038741136335222,
Thiazole alkaloids,649,649,0,100.0,1.1591976708878846,1.1591976708878846,
Thiodiketopiperazine alkaloids,41,41,0,100.0,0.07323128583421151,0.07323128583421151,
Thujane monoterpenoids,10,10,0,100.0,0.01786128922785647,0.01786128922785647,LOW_TOTAL_SUPPORT
Tricyclic guanidine alkaloids,8,8,0,100.0,0.014289031382285173,0.014289031382285173,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Tripeptides,784,784,0,100.0,1.400325075463947,1.400325075463947,
Tropane alkaloids,232,232,0,100.0,0.41438191008627,0.41438191008627,
Tropolones and derivatives (Shikimate),7,7,0,100.0,0.012502902459499525,0.012502902459499525,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Usnic acid and derivatives,29,29,0,100.0,0.05179773876078375,0.05179773876078375,LOW_TOTAL_SUPPORT
Vancomycins and Teicoplanins,1,1,0,100.0,0.0017861289227856466,0.0017861289227856466,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Wax monoesters,119,119,0,100.0,0.21254934181149193,0.21254934181149193,
Yohimbine-like alkaloids,5,5,0,100.0,0.008930644613928234,0.008930644613928234,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Zearalenones,8,8,0,100.0,0.014289031382285173,0.014289031382285173,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
p-Terphenyls,21,21,0,100.0,0.03750870737849858,0.03750870737849858,LOW_TOTAL_SUPPORT
pteridine alkaloids,128,128,0,100.0,0.22862450211656277,0.22862450211656277,
TOTAL_RECORDS,55987,55987,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,57074,57074,0,100.0,101.941522139068,101.941522139068,
