value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Negative,5098,5098,0,100.0,18.721997796547925,18.721997796547925,
Positive,22131,22131,0,100.0,81.27432978332722,81.27432978332722,
UNKNOWN,1,1,0,100.0,0.0036724201248622846,0.0036724201248622846,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
TOTAL_RECORDS,27230,27230,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,27230,27230,0,100.0,100.0,100.0,
