value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Aminosugars and aminoglycosides,59,59,0,100.0,0.2166727873668748,0.2166727873668748,
Anthranilic acid alkaloids,2713,2713,0,100.0,9.963275798751377,9.963275798751377,
Aromatic polyketides,403,403,0,100.0,1.4799853103195006,1.4799853103195006,
Chromanes,214,214,0,100.0,0.7858979067205288,0.7858979067205288,
Coumarins,440,440,0,100.0,1.6158648549394052,1.6158648549394052,
Cyclic polyketides,34,34,0,100.0,0.12486228424531767,0.12486228424531767,
Diphenyl ethers (DPEs),30,30,0,100.0,0.11017260374586854,0.11017260374586854,
Diterpenoids,1,1,0,100.0,0.0036724201248622846,0.0036724201248622846,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Eicosanoids,5,5,0,100.0,0.01836210062431142,0.01836210062431142,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Fatty acyls,126,126,0,100.0,0.46272493573264784,0.46272493573264784,
Fatty esters,2,2,0,100.0,0.007344840249724569,0.007344840249724569,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Flavonoids,897,897,0,100.0,3.2941608520014687,3.2941608520014687,
Glycerophospholipids,6,6,0,100.0,0.022034520749173704,0.022034520749173704,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Guanidine alkaloids,1,1,0,100.0,0.0036724201248622846,0.0036724201248622846,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Histidine alkaloids,889,889,0,100.0,3.2647814910025703,3.2647814910025703,
Isoflavonoids,332,332,0,100.0,1.2192434814542785,1.2192434814542785,
Lignans,83,83,0,100.0,0.30481087036356963,0.30481087036356963,
Linear polyketides,27,27,0,100.0,0.09915534337128168,0.09915534337128168,LOW_TOTAL_SUPPORT
Lysine alkaloids,1417,1417,0,100.0,5.203819316929857,5.203819316929857,
Macrolides,331,331,0,100.0,1.215571061329416,1.215571061329416,
Meroterpenoids,38,38,0,100.0,0.1395519647447668,0.1395519647447668,
Monoterpenoids,62,62,0,100.0,0.22769004774146162,0.22769004774146162,
Naphthalenes,5,5,0,100.0,0.01836210062431142,0.01836210062431142,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Nicotinic acid alkaloids,6823,6823,0,100.0,25.056922511935365,25.056922511935365,
Nucleosides,153,153,0,100.0,0.5618802791039295,0.5618802791039295,
Oligopeptides,152,152,0,100.0,0.5582078589790672,0.5582078589790672,
Ornithine alkaloids,998,998,0,100.0,3.6650752846125596,3.6650752846125596,
Peptide alkaloids,372,372,0,100.0,1.3661402864487697,1.3661402864487697,
Phenanthrenoids,4,4,0,100.0,0.014689680499449138,0.014689680499449138,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Phenolic acids (C6-C1),262,262,0,100.0,0.9621740727139184,0.9621740727139184,
Phenylpropanoids (C6-C3),8,8,0,100.0,0.029379360998898277,0.029379360998898277,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Polycyclic aromatic polyketides,239,239,0,100.0,0.877708409842086,0.877708409842086,
Proline alkaloids,123,123,0,100.0,0.45170767535806094,0.45170767535806094,
Pseudoalkaloids,1408,1408,0,100.0,5.170767535806096,5.170767535806096,
Saccharides,20,20,0,100.0,0.07344840249724569,0.07344840249724569,LOW_TOTAL_SUPPORT
Serine alkaloids,81,81,0,100.0,0.29746603011384504,0.29746603011384504,
Sesquiterpenoids,48,48,0,100.0,0.17627616599338963,0.17627616599338963,
Small peptides,1164,1164,0,100.0,4.274697025339699,4.274697025339699,
Steroids,501,501,0,100.0,1.8398824825560045,1.8398824825560045,
Stilbenoids,10,10,0,100.0,0.03672420124862284,0.03672420124862284,LOW_TOTAL_SUPPORT
Styrylpyrones,1,1,0,100.0,0.0036724201248622846,0.0036724201248622846,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Terphenyls,7,7,0,100.0,0.025706940874035987,0.025706940874035987,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Tetramate alkaloids,4,4,0,100.0,0.014689680499449138,0.014689680499449138,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Triterpenoids,80,80,0,100.0,0.29379360998898274,0.29379360998898274,
Tryptophan alkaloids,4592,4592,0,100.0,16.86375321336761,16.86375321336761,
Tyrosine alkaloids,2164,2164,0,100.0,7.947117150201984,7.947117150201984,
Xanthones,77,77,0,100.0,0.2827763496143959,0.2827763496143959,
β-lactams,137,137,0,100.0,0.5031215571061329,0.5031215571061329,
γ-lactam-β-lactones,7,7,0,100.0,0.025706940874035987,0.025706940874035987,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
TOTAL_RECORDS,27230,27230,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,27550,27550,0,100.0,101.17517443995594,101.17517443995594,
