value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
PNNL-LIPIDS-POSITIVE,2,2,0,100.0,0.0004661722133390517,0.0004661722133390517,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
PSU-MSMLS,462,462,0,100.0,0.10768578128132093,0.10768578128132093,
PYRROLIZIDINE-ALKALOID-SPECTRAL-LIBRARY,161,161,0,100.0,0.03752686317379367,0.03752686317379367,
REFRAME-NEGATIVE-LIBRARY,2393,2393,0,100.0,0.5577750532601754,0.5577750532601754,
REFRAME-POSITIVE-LIBRARY,6188,6188,0,100.0,1.442336828071026,1.442336828071026,
RESPECT,2093,2093,0,100.0,0.4878492212593176,0.4878492212593176,
SUMNER,2,2,0,100.0,0.0004661722133390517,0.0004661722133390517,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
TUEBINGEN-NATURAL-PRODUCT-COLLECTION,785,785,0,100.0,0.1829725937355778,0.1829725937355778,
UM-NPDC,34,34,0,100.0,0.00792492762676388,0.00792492762676388,
UNKNOWN,51720,51720,0,100.0,12.055213436947877,12.055213436947877,
WFSR-LIBRARY,4568,4568,0,100.0,1.0647373352663942,1.0647373352663942,
WINE-DB-ORBITRAP,145,145,0,100.0,0.03379748546708125,0.03379748546708125,
WINE-DB-QTOF,531,531,0,100.0,0.12376872264151823,0.12376872264151823,
XANTHONES-DB,48,48,0,100.0,0.01118813312013724,0.01118813312013724,
TOTAL_RECORDS,429026,429026,0,100.0,100.0,100.0,
TOTAL_ASSIGNMENTS,429026,429026,0,100.0,100.0,100.0,
