value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
wikidata_tTP6tX,546481,7183,539298,1.3144098330957528,100.0,100.0,
TOTAL_RECORDS,546481,7183,539298,1.3144098330957528,100.0,100.0,
TOTAL_ASSIGNMENTS,546481,7183,539298,1.3144098330957528,100.0,100.0,
